entry_time,exit_time,entry_price,exit_price,pnl,type,exit_reason,duration_minutes,duration_bars
2025-06-06 14:24:00-04:00,2025-06-06 14:26:00-04:00,600.02,599.57,-44.99999999999318,LONG,SL,2.0,2
2025-06-09 13:03:00-04:00,2025-06-09 13:17:00-04:00,600.77,600.18,-59.00000000000318,LONG,SL,14.0,14
2025-06-11 13:17:00-04:00,2025-06-11 13:32:00-04:00,604.06,604.09,3.00000000000864,LONG,MAX_HOLD_BARS,15.0,15
2025-06-11 14:11:00-04:00,2025-06-11 14:14:00-04:00,601.52,600.41,111.00000000000136,SHORT,TP,3.0,3
2025-06-11 14:23:00-04:00,2025-06-11 14:32:00-04:00,600.29,601.27,-98.00000000000182,SHORT,SL,9.0,9
2025-06-13 11:42:00-04:00,2025-06-13 11:47:00-04:00,600.66,601.45,79.00000000000773,LONG,TP,5.0,5
2025-06-13 11:58:00-04:00,2025-06-13 12:13:00-04:00,601.31,601.66,35.000000000002274,LONG,MAX_HOLD_BARS,15.0,15
2025-06-13 14:48:00-04:00,2025-06-13 14:59:00-04:00,596.38,597.21,-83.00000000000409,SHORT,SL,11.0,11
2025-06-16 10:12:00-04:00,2025-06-16 10:18:00-04:00,603.31,603.92,61.000000000001364,LONG,TP,6.0,6
2025-06-17 13:06:00-04:00,2025-06-17 13:21:00-04:00,599.66,599.48,17.999999999994998,SHORT,MAX_HOLD_BARS,15.0,15
2025-06-18 10:43:00-04:00,2025-06-18 10:58:00-04:00,601.12,600.73,-38.999999999998636,LONG,MAX_HOLD_BARS,15.0,15
2025-06-20 13:45:00-04:00,2025-06-20 14:00:00-04:00,593.41,594.04,-62.999999999999545,SHORT,MAX_HOLD_BARS,15.0,15
2025-06-20 14:33:00-04:00,2025-06-20 14:43:00-04:00,595.15,594.54,-61.000000000001364,LONG,SL,10.0,10
2025-06-20 15:15:00-04:00,2025-06-20 15:30:00-04:00,593.64,593.67,-2.9999999999972715,SHORT,MAX_HOLD_BARS,15.0,15
2025-06-23 10:14:00-04:00,2025-06-23 10:29:00-04:00,597.58,597.54,-4.000000000007731,LONG,MAX_HOLD_BARS,15.0,15
2025-06-24 11:49:00-04:00,2025-06-24 11:57:00-04:00,605.99,605.77,-22.00000000000273,LONG,SL,8.0,8
2025-06-27 10:20:00-04:00,2025-06-27 10:35:00-04:00,615.01,614.75,-25.99999999999909,LONG,MAX_HOLD_BARS,15.0,15
2025-06-27 14:49:00-04:00,2025-06-27 14:52:00-04:00,611.75,610.89,86.00000000000136,SHORT,TP,3.0,3
2025-06-30 09:38:00-04:00,2025-06-30 09:53:00-04:00,616.7,616.49,-21.000000000003638,LONG,MAX_HOLD_BARS,15.0,15
2025-07-02 14:48:00-04:00,2025-07-02 15:03:00-04:00,619.86,620.03,16.999999999995907,LONG,MAX_HOLD_BARS,15.0,15
2025-07-03 09:43:00-04:00,2025-07-03 09:51:00-04:00,623.4,624.25,85.00000000000227,LONG,TP,8.0,8
2025-07-03 10:01:00-04:00,2025-07-03 10:16:00-04:00,624.55,624.69,14.000000000010004,LONG,MAX_HOLD_BARS,15.0,15
2025-07-03 10:36:00-04:00,2025-07-03 10:37:00-04:00,624.94,625.19,25.0,LONG,TP,1.0,1
2025-07-03 10:54:00-04:00,2025-07-03 11:02:00-04:00,625.27,625.51,24.00000000000091,LONG,TP,8.0,8
2025-07-03 11:53:00-04:00,2025-07-03 11:56:00-04:00,626.01,625.84,-16.999999999995907,LONG,SL,3.0,3
2025-07-09 11:07:00-04:00,2025-07-09 11:22:00-04:00,621.52,621.74,-22.00000000000273,SHORT,MAX_HOLD_BARS,15.0,15
2025-07-10 11:00:00-04:00,2025-07-10 11:04:00-04:00,624.86,625.17,30.999999999994543,LONG,TP,4.0,4
2025-07-10 13:42:00-04:00,2025-07-10 13:53:00-04:00,626.35,626.57,22.00000000000273,LONG,TP,11.0,11
2025-07-14 13:25:00-04:00,2025-07-14 13:40:00-04:00,624.73,624.75,1.999999999998181,LONG,MAX_HOLD_BARS,15.0,15
2025-07-16 10:06:00-04:00,2025-07-16 10:12:00-04:00,622.27,622.67,-39.999999999997726,SHORT,SL,6.0,6
2025-07-16 13:18:00-04:00,2025-07-16 13:28:00-04:00,623.54,623.22,-31.999999999993634,LONG,SL,10.0,10
2025-07-17 10:01:00-04:00,2025-07-17 10:16:00-04:00,625.89,625.9,0.9999999999990905,LONG,MAX_HOLD_BARS,15.0,15
2025-07-17 11:20:00-04:00,2025-07-17 11:35:00-04:00,626.36,626.65,28.999999999996362,LONG,MAX_HOLD_BARS,15.0,15
2025-07-17 11:52:00-04:00,2025-07-17 12:07:00-04:00,627.09,627.37,27.99999999999727,LONG,MAX_HOLD_BARS,15.0,15
2025-07-17 15:13:00-04:00,2025-07-17 15:19:00-04:00,628.24,628.08,-15.999999999996817,LONG,SL,6.0,6
2025-07-21 10:13:00-04:00,2025-07-21 10:21:00-04:00,630.68,631.11,43.00000000000637,LONG,TP,8.0,8
2025-07-21 15:23:00-04:00,2025-07-21 15:31:00-04:00,629.63,629.63,0.0,SHORT,APPROACHING_CLOSE,8.0,8
2025-07-22 10:12:00-04:00,2025-07-22 10:27:00-04:00,626.82,627.05,-22.99999999999045,SHORT,MAX_HOLD_BARS,15.0,15
2025-07-22 15:01:00-04:00,2025-07-22 15:04:00-04:00,629.42,629.21,-20.99999999999227,LONG,SL,3.0,3
2025-07-24 09:58:00-04:00,2025-07-24 10:13:00-04:00,634.98,634.33,-64.99999999999773,LONG,MAX_HOLD_BARS,15.0,15
2025-07-29 11:03:00-04:00,2025-07-29 11:18:00-04:00,636.66,636.19,46.99999999999136,SHORT,MAX_HOLD_BARS,15.0,15
2025-07-29 11:36:00-04:00,2025-07-29 11:41:00-04:00,635.55,634.87,67.999999999995,SHORT,TP,5.0,5
2025-07-30 11:27:00-04:00,2025-07-30 11:42:00-04:00,635.45,635.49,-3.999999999996362,SHORT,MAX_HOLD_BARS,15.0,15
2025-07-30 12:05:00-04:00,2025-07-30 12:13:00-04:00,636.09,636.26,16.999999999995907,LONG,TP,8.0,8
2025-07-31 10:02:00-04:00,2025-07-31 10:11:00-04:00,639.61,639.02,-59.00000000000318,LONG,SL,9.0,9
2025-07-31 13:39:00-04:00,2025-07-31 13:50:00-04:00,635.13,634.39,74.00000000000091,SHORT,TP,11.0,11
2025-07-31 14:56:00-04:00,2025-07-31 14:57:00-04:00,634.81,634.23,-57.999999999992724,LONG,SL,1.0,1
2025-08-01 09:58:00-04:00,2025-08-01 10:00:00-04:00,621.53,620.32,120.99999999999227,SHORT,TP,2.0,2
2025-08-01 12:15:00-04:00,2025-08-01 12:30:00-04:00,624.55,624.07,-47.99999999999045,LONG,MAX_HOLD_BARS,15.0,15
2025-08-01 13:12:00-04:00,2025-08-01 13:27:00-04:00,621.15,620.46,68.99999999999409,SHORT,MAX_HOLD_BARS,15.0,15
2025-08-04 09:54:00-04:00,2025-08-04 09:57:00-04:00,628.2,628.86,65.99999999999682,LONG,TP,3.0,3
2025-08-04 10:12:00-04:00,2025-08-04 10:15:00-04:00,628.66,629.29,62.999999999999545,LONG,TP,3.0,3
2025-08-04 10:27:00-04:00,2025-08-04 10:42:00-04:00,629.51,628.81,-70.00000000000455,LONG,MAX_HOLD_BARS,15.0,15
2025-08-05 11:01:00-04:00,2025-08-05 11:02:00-04:00,627.57,628.26,-68.99999999999409,SHORT,SL,1.0,1
2025-08-06 11:07:00-04:00,2025-08-06 11:15:00-04:00,630.75,631.05,29.999999999995453,LONG,TP,8.0,8
2025-08-08 10:27:00-04:00,2025-08-08 10:30:00-04:00,636.13,636.62,49.00000000000091,LONG,TP,3.0,3
2025-08-11 12:23:00-04:00,2025-08-11 12:36:00-04:00,638.55,638.08,-46.99999999999136,LONG,SL,13.0,13
2025-08-12 11:27:00-04:00,2025-08-12 11:30:00-04:00,640.87,640.34,-52.99999999999727,LONG,SL,3.0,3
2025-08-12 12:44:00-04:00,2025-08-12 12:46:00-04:00,641.51,641.7,19.000000000005457,LONG,TP,2.0,2
2025-08-13 09:58:00-04:00,2025-08-13 10:01:00-04:00,645.79,645.22,-56.99999999999363,LONG,SL,3.0,3
2025-08-13 14:24:00-04:00,2025-08-13 14:37:00-04:00,644.05,643.36,-68.99999999999409,LONG,SL,13.0,13
2025-08-19 10:58:00-04:00,2025-08-19 10:59:00-04:00,641.89,641.22,66.99999999999591,SHORT,TP,1.0,1
2025-08-20 10:40:00-04:00,2025-08-20 10:51:00-04:00,633.89,633.11,77.99999999999727,SHORT,TP,11.0,11
2025-08-20 11:43:00-04:00,2025-08-20 11:50:00-04:00,636.75,635.78,-97.00000000000273,LONG,SL,7.0,7
2025-08-20 12:36:00-04:00,2025-08-20 12:40:00-04:00,637.05,636.68,-37.000000000000455,LONG,SL,4.0,4
2025-08-20 14:28:00-04:00,2025-08-20 14:34:00-04:00,635.82,636.27,-44.99999999999318,SHORT,SL,6.0,6
2025-08-21 10:28:00-04:00,2025-08-21 10:37:00-04:00,637.68,636.99,-68.99999999999409,LONG,SL,9.0,9
2025-08-22 10:25:00-04:00,2025-08-22 10:35:00-04:00,643.84,645.04,119.99999999999318,LONG,TP,10.0,10
2025-08-22 11:11:00-04:00,2025-08-22 11:26:00-04:00,646.16,645.83,-32.999999999992724,LONG,MAX_HOLD_BARS,15.0,15
2025-08-26 14:49:00-04:00,2025-08-26 15:04:00-04:00,643.74,643.77,2.9999999999972715,LONG,MAX_HOLD_BARS,15.0,15
2025-08-27 14:39:00-04:00,2025-08-27 14:54:00-04:00,647.22,647.11,-11.000000000001364,LONG,MAX_HOLD_BARS,15.0,15
2025-08-27 15:22:00-04:00,2025-08-27 15:31:00-04:00,646.46,646.72,-25.99999999999909,SHORT,APPROACHING_CLOSE,9.0,9
2025-08-28 14:52:00-04:00,2025-08-28 15:02:00-04:00,648.92,649.13,21.000000000003638,LONG,TP,10.0,10
2025-08-29 10:16:00-04:00,2025-08-29 10:21:00-04:00,643.73,644.76,-102.99999999999727,SHORT,SL,5.0,5
2025-08-29 10:23:00-04:00,2025-08-29 10:38:00-04:00,644.37,644.85,-48.00000000000182,SHORT,MAX_HOLD_BARS,15.0,15
2025-09-02 11:02:00-04:00,2025-09-02 11:06:00-04:00,637.6,636.98,62.000000000000455,SHORT,TP,4.0,4
2025-09-02 11:58:00-04:00,2025-09-02 12:13:00-04:00,634.97,635.63,-65.99999999999682,SHORT,MAX_HOLD_BARS,15.0,15
2025-09-02 15:27:00-04:00,2025-09-02 15:31:00-04:00,639.09,639.31,21.99999999999136,LONG,APPROACHING_CLOSE,4.0,4
2025-09-03 11:38:00-04:00,2025-09-03 11:41:00-04:00,642.37,642.88,-50.99999999999909,SHORT,SL,3.0,3
2025-09-04 09:51:00-04:00,2025-09-04 10:03:00-04:00,644.93,644.23,-69.99999999999318,LONG,SL,12.0,12
2025-09-04 14:10:00-04:00,2025-09-04 14:15:00-04:00,647.27,647.49,22.00000000000273,LONG,TP,5.0,5
2025-09-10 09:44:00-04:00,2025-09-10 09:59:00-04:00,653.37,653.6,23.00000000000182,LONG,MAX_HOLD_BARS,15.0,15
2025-09-10 12:50:00-04:00,2025-09-10 12:51:00-04:00,652.35,652.69,-34.00000000000318,SHORT,SL,1.0,1
2025-09-11 09:47:00-04:00,2025-09-11 09:57:00-04:00,654.42,655.55,112.99999999999955,LONG,TP,10.0,10
2025-09-11 10:18:00-04:00,2025-09-11 10:33:00-04:00,655.97,656.39,41.99999999999591,LONG,MAX_HOLD_BARS,15.0,15
2025-09-15 11:04:00-04:00,2025-09-15 11:08:00-04:00,660.92,660.66,-25.99999999999909,LONG,SL,4.0,4
2025-09-18 12:53:00-04:00,2025-09-18 13:08:00-04:00,664.09,663.74,-35.000000000002274,LONG,MAX_HOLD_BARS,15.0,15
2025-09-19 12:31:00-04:00,2025-09-19 12:32:00-04:00,662.49,662.25,-24.00000000000091,LONG,SL,1.0,1
2025-09-23 11:49:00-04:00,2025-09-23 11:59:00-04:00,665.85,665.55,30.00000000000682,SHORT,TP,10.0,10
2025-09-23 13:26:00-04:00,2025-09-23 13:31:00-04:00,664.33,663.47,86.00000000000136,SHORT,TP,5.0,5
2025-09-25 09:53:00-04:00,2025-09-25 10:05:00-04:00,655.64,657.3,-165.99999999999682,SHORT,SL,12.0,12
2025-09-25 10:33:00-04:00,2025-09-25 10:48:00-04:00,658.58,658.91,32.999999999992724,LONG,MAX_HOLD_BARS,15.0,15
2025-09-25 14:49:00-04:00,2025-09-25 15:04:00-04:00,657.61,657.77,15.999999999996817,LONG,MAX_HOLD_BARS,15.0,15
2025-09-26 09:47:00-04:00,2025-09-26 10:02:00-04:00,661.46,661.59,12.999999999999545,LONG,MAX_HOLD_BARS,15.0,15
2025-09-26 13:06:00-04:00,2025-09-26 13:11:00-04:00,661.27,661.5,23.00000000000182,LONG,TP,5.0,5
2025-09-29 09:54:00-04:00,2025-09-29 10:09:00-04:00,664.52,665.09,57.000000000005,LONG,MAX_HOLD_BARS,15.0,15
2025-09-30 11:09:00-04:00,2025-09-30 11:14:00-04:00,663.4,662.86,-53.99999999999636,LONG,SL,5.0,5
2025-10-01 12:01:00-04:00,2025-10-01 12:03:00-04:00,667.11,666.91,-20.000000000004547,LONG,SL,2.0,2
2025-10-01 13:34:00-04:00,2025-10-01 13:42:00-04:00,667.94,667.62,-32.000000000005,LONG,SL,8.0,8
2025-10-02 14:30:00-04:00,2025-10-02 14:45:00-04:00,669.58,669.5,-8.000000000004093,LONG,MAX_HOLD_BARS,15.0,15
2025-10-03 10:53:00-04:00,2025-10-03 11:03:00-04:00,672.1,671.74,-36.000000000001364,LONG,SL,10.0,10
2025-10-03 14:01:00-04:00,2025-10-03 14:16:00-04:00,668.86,669.43,-56.99999999999363,SHORT,MAX_HOLD_BARS,15.0,15
2025-10-06 12:03:00-04:00,2025-10-06 12:09:00-04:00,671.85,671.59,-25.99999999999909,LONG,SL,6.0,6
2025-10-07 10:50:00-04:00,2025-10-07 11:04:00-04:00,670.99,670.37,62.000000000000455,SHORT,TP,14.0,14
2025-10-07 11:19:00-04:00,2025-10-07 11:32:00-04:00,669.59,668.88,71.00000000000364,SHORT,TP,13.0,13
2025-10-08 11:21:00-04:00,2025-10-08 11:25:00-04:00,672.18,672.67,49.00000000000091,LONG,TP,4.0,4
2025-10-09 10:43:00-04:00,2025-10-09 10:50:00-04:00,670.49,671.0,-50.99999999999909,SHORT,SL,7.0,7
2025-10-13 13:56:00-04:00,2025-10-13 13:57:00-04:00,662.55,663.02,-47.00000000000273,SHORT,SL,1.0,1
2025-10-15 13:21:00-04:00,2025-10-15 13:25:00-04:00,660.1,661.39,-128.99999999999636,SHORT,SL,4.0,4
2025-10-15 13:59:00-04:00,2025-10-15 14:14:00-04:00,664.23,664.35,12.000000000000455,LONG,MAX_HOLD_BARS,15.0,15
2025-10-17 12:16:00-04:00,2025-10-17 12:31:00-04:00,663.27,663.36,9.000000000003183,LONG,MAX_HOLD_BARS,15.0,15
2025-10-17 14:36:00-04:00,2025-10-17 14:41:00-04:00,664.78,664.14,-63.999999999998636,LONG,SL,5.0,5
2025-10-20 09:59:00-04:00,2025-10-20 10:06:00-04:00,668.82,669.37,54.99999999999545,LONG,TP,7.0,7
2025-10-20 10:17:00-04:00,2025-10-20 10:27:00-04:00,669.59,670.26,66.99999999999591,LONG,TP,10.0,10
2025-10-23 13:01:00-04:00,2025-10-23 13:07:00-04:00,671.54,671.15,-38.999999999998636,LONG,SL,6.0,6
2025-10-24 09:53:00-04:00,2025-10-24 10:08:00-04:00,677.15,677.56,40.99999999999682,LONG,MAX_HOLD_BARS,15.0,15
2025-10-27 09:52:00-04:00,2025-10-27 10:07:00-04:00,682.82,683.52,69.99999999999318,LONG,MAX_HOLD_BARS,15.0,15
2025-10-27 13:55:00-04:00,2025-10-27 14:10:00-04:00,683.82,683.88,5.999999999994543,LONG,MAX_HOLD_BARS,15.0,15
2025-10-28 11:42:00-04:00,2025-10-28 11:57:00-04:00,685.14,685.44,-30.00000000000682,SHORT,MAX_HOLD_BARS,15.0,15
2025-10-28 14:11:00-04:00,2025-10-28 14:15:00-04:00,687.7,687.92,21.99999999999136,LONG,TP,4.0,4
2025-10-28 14:31:00-04:00,2025-10-28 14:35:00-04:00,688.1,687.92,-18.000000000006366,LONG,SL,4.0,4
2025-10-29 09:52:00-04:00,2025-10-29 10:07:00-04:00,689.17,688.85,-31.999999999993634,LONG,MAX_HOLD_BARS,15.0,15
2025-10-31 12:09:00-04:00,2025-10-31 12:17:00-04:00,681.81,680.99,81.99999999999363,SHORT,TP,8.0,8
2025-10-31 13:12:00-04:00,2025-10-31 13:27:00-04:00,679.93,679.88,4.9999999999954525,SHORT,MAX_HOLD_BARS,15.0,15
2025-11-05 12:49:00-05:00,2025-11-05 12:56:00-05:00,680.45,680.04,-41.000000000008185,LONG,SL,7.0,7
2025-11-06 09:50:00-05:00,2025-11-06 09:54:00-05:00,676.15,674.9,125.0,SHORT,TP,4.0,4
2025-11-06 10:13:00-05:00,2025-11-06 10:20:00-05:00,673.27,674.82,-155.00000000000682,SHORT,SL,7.0,7
2025-11-06 10:57:00-05:00,2025-11-06 11:12:00-05:00,671.16,671.06,10.000000000002274,SHORT,MAX_HOLD_BARS,15.0,15
2025-11-07 09:47:00-05:00,2025-11-07 09:56:00-05:00,665.13,666.48,-135.00000000000227,SHORT,SL,9.0,9
2025-11-07 11:03:00-05:00,2025-11-07 11:11:00-05:00,663.51,662.76,75.0,SHORT,TP,8.0,8
2025-11-07 13:19:00-05:00,2025-11-07 13:26:00-05:00,664.6,665.38,77.99999999999727,LONG,TP,7.0,7
