date,open,high,low,close,volume,average,barCount
2025-10-06 10:40:00-04:00,606.75,606.8,605.97,606.45,495153.0,606.396,3473
2025-10-06 10:45:00-04:00,606.46,607.1,606.32,607.04,279471.0,606.703,1886
2025-10-06 10:50:00-04:00,607.01,607.02,606.58,606.61,231998.0,606.768,1680
2025-10-06 10:55:00-04:00,606.62,606.98,606.48,606.98,229251.0,606.701,1496
2025-10-06 11:00:00-04:00,606.97,607.23,606.76,607.21,246958.0,606.954,1822
2025-10-06 11:05:00-04:00,607.22,607.44,607.1,607.25,291650.0,607.294,1976
2025-10-06 11:10:00-04:00,607.24,607.4,607.14,607.16,194112.0,607.286,1327
2025-10-06 11:15:00-04:00,607.17,607.42,607.05,607.21,201207.0,607.233,1211
2025-10-06 11:20:00-04:00,607.17,607.27,607.03,607.2,114975.0,607.156,877
2025-10-06 11:25:00-04:00,607.18,607.56,607.05,607.2,202070.0,607.351,1253
2025-10-06 11:30:00-04:00,607.2,607.46,607.13,607.45,185517.0,607.321,1110
2025-10-06 11:35:00-04:00,607.45,607.58,607.38,607.45,172934.0,607.477,1155
2025-10-06 11:40:00-04:00,607.45,607.66,607.34,607.58,231924.0,607.532,1360
2025-10-06 11:45:00-04:00,607.58,608.18,607.57,608.17,405642.0,607.914,2542
2025-10-06 11:50:00-04:00,608.18,608.43,608.11,608.35,479161.0,608.272,2704
2025-10-06 11:55:00-04:00,608.36,608.5,608.26,608.31,256137.0,608.37,1696
2025-10-06 12:00:00-04:00,608.3,608.39,607.91,608.03,460869.0,608.216,2689
2025-10-06 12:05:00-04:00,608.04,608.23,607.87,607.88,298842.0,608.057,1644
2025-10-06 12:10:00-04:00,607.87,607.9,607.71,607.79,183125.0,607.792,1242
2025-10-06 12:15:00-04:00,607.79,608.03,607.7,607.95,165221.0,607.885,1104
2025-10-06 12:20:00-04:00,607.95,608.15,607.81,608.14,148299.0,608.006,933
2025-10-06 12:25:00-04:00,608.14,608.23,608.06,608.18,176895.0,608.139,1010
2025-10-06 12:30:00-04:00,608.19,608.21,607.99,608.01,183495.0,608.102,1032
2025-10-06 12:35:00-04:00,608.01,608.13,607.83,608.04,152945.0,607.981,951
2025-10-06 12:40:00-04:00,608.04,608.11,607.88,608.04,120528.0,608.001,768
2025-10-06 12:45:00-04:00,608.03,608.18,607.91,607.93,144969.0,608.04,824
2025-10-06 12:50:00-04:00,607.91,608.19,607.88,608.15,173522.0,608.06,989
2025-10-06 12:55:00-04:00,608.16,608.23,608.09,608.18,129789.0,608.161,859
2025-10-06 13:00:00-04:00,608.17,608.22,608.01,608.07,157684.0,608.125,968
2025-10-06 13:05:00-04:00,608.07,608.08,607.86,607.92,151265.0,607.965,1017
2025-10-06 13:10:00-04:00,607.92,607.96,607.74,607.95,191053.0,607.85,1176
2025-10-06 13:15:00-04:00,607.94,608.14,607.71,608.11,258623.0,607.922,1458
2025-10-06 13:20:00-04:00,608.11,608.79,608.07,608.71,437560.0,608.524,2898
2025-10-06 13:25:00-04:00,608.7,608.87,608.52,608.63,383395.0,608.715,2288
2025-10-06 13:30:00-04:00,608.63,608.73,608.5,608.57,286515.0,608.62,1856
2025-10-06 13:35:00-04:00,608.56,608.73,608.32,608.67,270767.0,608.503,1910
2025-10-06 13:40:00-04:00,608.69,608.73,608.32,608.36,221999.0,608.558,1496
2025-10-06 13:45:00-04:00,608.35,608.64,608.33,608.62,294342.0,608.489,2121
2025-10-06 13:50:00-04:00,608.62,608.79,608.57,608.68,205748.0,608.726,1392
2025-10-06 13:55:00-04:00,608.68,608.86,608.61,608.78,175946.0,608.762,1126
2025-10-06 14:00:00-04:00,608.77,608.98,608.59,608.87,321430.0,608.752,1582
2025-10-06 14:05:00-04:00,608.87,608.95,608.64,608.67,233771.0,608.795,1329
2025-10-06 14:10:00-04:00,608.67,608.87,608.56,608.7,145367.0,608.727,968
2025-10-06 14:15:00-04:00,608.7,608.87,608.65,608.85,150471.0,608.771,898
2025-10-06 14:20:00-04:00,608.86,608.99,608.76,608.95,213501.0,608.894,1013
2025-10-06 14:25:00-04:00,608.96,609.08,608.87,608.95,226210.0,608.967,1392
2025-10-06 14:30:00-04:00,608.96,609.34,608.94,609.21,446829.0,609.194,2387
2025-10-06 14:35:00-04:00,609.2,609.36,608.99,609.0,303914.0,609.245,1612
2025-10-06 14:40:00-04:00,609.01,609.11,608.78,608.98,148856.0,608.953,946
2025-10-06 14:45:00-04:00,608.98,609.15,608.93,609.04,104165.0,609.044,659
2025-10-06 14:50:00-04:00,609.04,609.24,609.03,609.1,131211.0,609.13,897
2025-10-06 14:55:00-04:00,609.1,609.16,608.84,609.02,133896.0,608.995,880
2025-10-06 15:00:00-04:00,609.01,609.04,608.81,608.84,186123.0,608.926,1172
2025-10-06 15:05:00-04:00,608.83,609.03,608.77,608.95,206651.0,608.895,1189
2025-10-06 15:10:00-04:00,608.95,609.01,608.84,608.96,134934.0,608.929,921
2025-10-06 15:15:00-04:00,608.96,608.97,608.76,608.8,219776.0,608.838,1349
2025-10-06 15:20:00-04:00,608.8,608.81,608.53,608.66,258586.0,608.667,1535
2025-10-06 15:25:00-04:00,608.65,608.81,608.62,608.66,246207.0,608.708,1365
2025-10-06 15:30:00-04:00,608.65,608.7,608.48,608.65,265202.0,608.608,1500
2025-10-06 15:35:00-04:00,608.63,608.79,608.51,608.75,300829.0,608.668,1844
2025-10-06 15:40:00-04:00,608.74,608.8,608.23,608.33,1226533.0,608.417,7291
2025-10-06 15:45:00-04:00,608.33,608.4,607.8,607.95,1196171.0,608.036,7415
2025-10-06 15:50:00-04:00,607.94,608.27,607.88,608.06,1133677.0,608.088,7278
2025-10-06 15:55:00-04:00,608.07,608.15,607.62,607.71,1768009.0,607.874,9814
2025-10-07 09:30:00-04:00,609.05,609.3,608.58,609.1,1369508.0,608.922,7924
2025-10-07 09:35:00-04:00,609.1,609.69,608.99,609.28,712840.0,609.284,4848
2025-10-07 09:40:00-04:00,609.29,609.59,609.05,609.27,620032.0,609.32,3959
2025-10-07 09:45:00-04:00,609.27,609.43,608.89,609.32,628163.0,609.105,3915
2025-10-07 09:50:00-04:00,609.33,609.39,608.91,609.32,473546.0,609.095,3274
2025-10-07 09:55:00-04:00,609.32,609.71,609.03,609.16,566789.0,609.386,3607
2025-10-07 10:00:00-04:00,609.17,609.36,608.51,608.63,548823.0,608.966,3678
2025-10-07 10:05:00-04:00,608.61,609.27,608.5,609.25,467784.0,608.992,2929
2025-10-07 10:10:00-04:00,609.25,609.54,609.06,609.09,443504.0,609.324,2706
2025-10-07 10:15:00-04:00,609.1,609.27,609.01,609.13,272014.0,609.131,1843
2025-10-07 10:20:00-04:00,609.13,609.17,608.82,608.95,257984.0,608.958,1741
2025-10-07 10:25:00-04:00,608.95,609.01,608.34,608.48,624434.0,608.636,3938
2025-10-07 10:30:00-04:00,608.49,608.9,608.44,608.71,408372.0,608.67,2711
2025-10-07 10:35:00-04:00,608.7,608.72,607.86,608.11,753314.0,608.158,4956
2025-10-07 10:40:00-04:00,608.12,608.44,607.88,608.13,380486.0,608.153,2369
